timestamp,market_ticker,market_close_time,actual_balance_before,actual_realized_pnl,actual_balance_after,execution_enabled_for_market,state_before_market,entry_signal_after_market,exit_signal_after_market,state_after_market,p10,p50,p90,balance_source,reconciled,selected_side,contracts_bought,contracts_sold,average_entry,entry_cost,exit_proceeds,settlement_payout,fees,exit_method,source,reconciliation_status,completed_at
2026-08-01T09:30:27.515696+00:00,KXBTC15M-26AUG010530-30,2026-08-01T09:30:27.469358+00:00,7.3703,0,7.3703,True,on,False,False,on,131.03018553477645,143.68366262317943,157.19977748263614,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T09:30:27.515711+00:00
2026-08-01T09:45:23.760043+00:00,KXBTC15M-26AUG010545-45,2026-08-01T09:45:23.718275+00:00,7.3703,0,7.3703,True,on,False,False,on,131.03018553477645,143.68366262317943,157.19977748263614,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T09:45:23.760064+00:00
2026-08-01T10:00:18.315648+00:00,KXBTC15M-26AUG010600-00,2026-08-01T10:00:18.280304+00:00,7.3703,0,7.3703,True,on,False,False,on,131.3381033982662,144.37718962148966,158.33913150528267,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T10:00:18.315671+00:00
2026-08-01T10:15:15.526180+00:00,KXBTC15M-26AUG010615-15,2026-08-01T10:15:15.489245+00:00,7.3703,0,7.3703,True,on,False,False,on,129.88380387245513,143.01440544781434,157.09725022551672,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T10:15:15.526198+00:00
2026-08-01T10:30:16.275090+00:00,KXBTC15M-26AUG010630-30,2026-08-01T10:30:16.238438+00:00,7.3703,0,7.3703,True,on,False,False,on,128.2308587147264,141.22656149268286,155.16797931869743,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T10:30:16.275112+00:00
2026-08-01T10:45:14.329873+00:00,KXBTC15M-26AUG010645-45,2026-08-01T10:45:14.293463+00:00,7.3703,0,7.3703,True,on,False,False,on,125.76875681654126,138.48975724397036,152.12751954353365,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T10:45:14.329890+00:00
2026-08-01T11:00:12.028031+00:00,KXBTC15M-26AUG010700-00,2026-08-01T11:00:11.993400+00:00,7.3703,0,7.3703,True,on,False,False,on,124.53357681426002,137.53553908551436,151.52203298051182,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T11:00:12.028047+00:00
2026-08-01T11:15:21.526880+00:00,KXBTC15M-26AUG010715-15,2026-08-01T11:15:21.494169+00:00,7.3703,0,7.3703,True,on,False,False,on,122.2373511778278,135.0814973106789,148.90648260926693,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T11:15:21.526898+00:00
2026-08-01T11:30:17.630020+00:00,KXBTC15M-26AUG010730-30,2026-08-01T11:30:17.594552+00:00,7.3703,0,7.3703,True,on,False,False,on,119.24935026214037,131.61486764857833,144.88542114093937,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T11:30:17.630041+00:00
2026-08-01T11:45:22.061403+00:00,KXBTC15M-26AUG010745-45,2026-08-01T11:45:22.028660+00:00,7.3703,0,7.3703,True,on,False,False,on,116.94406205293718,128.7570500469972,141.40647014458222,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T11:45:22.061420+00:00
2026-08-01T12:00:27.908488+00:00,KXBTC15M-26AUG010800-00,2026-08-01T12:00:27.871323+00:00,7.3703,0,7.3703,True,on,False,False,on,116.53021456909177,128.25053060767067,140.8008461642137,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T12:00:27.908503+00:00
2026-08-01T12:15:22.177481+00:00,KXBTC15M-26AUG010815-15,2026-08-01T12:15:22.144112+00:00,7.3703,0,7.3703,True,on,False,False,on,116.53021456909177,128.25053060767067,140.8008461642137,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T12:15:22.177499+00:00
2026-08-01T12:30:19.408350+00:00,KXBTC15M-26AUG010830-30,2026-08-01T12:30:19.373603+00:00,7.3703,0,7.3703,True,on,False,False,on,113.97744989410853,125.18026798315661,137.15620994153102,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T12:30:19.408364+00:00
2026-08-01T12:45:23.206816+00:00,KXBTC15M-26AUG010845-45,2026-08-01T12:45:23.173531+00:00,7.3703,0,7.3703,True,on,False,False,on,113.01488384471766,124.36153066468984,136.51394840082068,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T12:45:23.206832+00:00
2026-08-01T13:00:19.402797+00:00,KXBTC15M-26AUG010900-00,2026-08-01T13:00:19.367950+00:00,7.3703,0,7.3703,True,on,False,False,on,109.95574603596586,120.65579986275378,132.08464259836683,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T13:00:19.402818+00:00
2026-08-01T13:15:19.369135+00:00,KXBTC15M-26AUG010915-15,2026-08-01T13:15:19.338780+00:00,7.3703,0,7.3703,True,on,False,False,on,109.85331199880805,120.58750641064496,132.05682397680624,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T13:15:19.369152+00:00
2026-08-01T13:30:22.727475+00:00,KXBTC15M-26AUG010930-30,2026-08-01T13:30:22.695244+00:00,7.3703,0,7.3703,True,on,False,False,on,108.06482277533328,118.5726142504998,129.79534100742626,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T13:30:22.727493+00:00
2026-08-01T13:45:15.875755+00:00,KXBTC15M-26AUG010945-45,2026-08-01T13:45:15.845634+00:00,7.3703,0,7.3703,True,on,False,False,on,107.05391737979207,117.41860659640827,128.4844739266387,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T13:45:15.875770+00:00
2026-08-01T14:00:21.391597+00:00,KXBTC15M-26AUG011000-00,2026-08-01T14:00:21.344609+00:00,7.3703,0,7.3703,True,on,False,False,on,104.88246327452273,114.835158475224,125.44318961282704,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T14:00:21.391612+00:00
2026-08-01T14:15:18.914749+00:00,KXBTC15M-26AUG011015-15,2026-08-01T14:15:18.880269+00:00,7.3703,0,7.3703,True,on,False,False,on,104.88246327452273,114.835158475224,125.44318961282704,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T14:15:18.914765+00:00
2026-08-01T14:30:21.723050+00:00,KXBTC15M-26AUG011030-30,2026-08-01T14:30:21.688436+00:00,7.3703,0,7.3703,True,on,False,False,on,102.74226987373616,112.52363844923262,122.95197359969234,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T14:30:21.723066+00:00
2026-08-01T14:45:24.097034+00:00,KXBTC15M-26AUG011045-45,2026-08-01T14:45:24.061825+00:00,7.3703,0,7.3703,True,on,False,False,on,100.00747307208289,109.47637231647077,119.5671197288746,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T14:45:24.097049+00:00
2026-08-01T15:00:25.761034+00:00,KXBTC15M-26AUG011100-00,2026-08-01T15:00:25.726813+00:00,7.3703,0,7.3703,True,on,False,False,on,98.64547101740732,108.06456300573876,118.10940546874784,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T15:00:25.761050+00:00
2026-08-01T15:15:22.714248+00:00,KXBTC15M-26AUG011115-15,2026-08-01T15:15:22.660657+00:00,7.3703,0,7.3703,True,on,False,False,on,98.86170991795007,108.45416819414618,118.69779135399959,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T15:15:22.714270+00:00
2026-08-01T15:30:20.032744+00:00,KXBTC15M-26AUG011130-30,2026-08-01T15:30:19.988993+00:00,7.3703,0,7.3703,True,on,False,False,on,98.09651772264941,107.36297237510881,117.23664980556693,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T15:30:20.032768+00:00
2026-08-01T15:45:16.277192+00:00,KXBTC15M-26AUG011145-45,2026-08-01T15:45:16.243939+00:00,7.3703,0,7.3703,True,on,False,False,on,97.47328642194717,106.7959592890751,116.73920722257607,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T15:45:16.277213+00:00
2026-08-01T16:00:15.062563+00:00,KXBTC15M-26AUG011200-00,2026-08-01T16:00:15.029396+00:00,7.3703,0,7.3703,True,on,False,False,on,95.45204540268462,104.40713361478761,113.94275310365083,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T16:00:15.062579+00:00
2026-08-01T16:15:14.052411+00:00,KXBTC15M-26AUG011215-15,2026-08-01T16:15:14.019769+00:00,7.3703,0,7.3703,True,on,False,False,on,93.59181532568597,102.36403094481636,111.70417665565449,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T16:15:14.052434+00:00
2026-08-01T16:30:18.069572+00:00,KXBTC15M-26AUG011230-30,2026-08-01T16:30:18.038404+00:00,7.3703,0,7.3703,True,on,False,False,on,91.6446919380778,100.21005955641378,109.32776833153295,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T16:30:18.069591+00:00
2026-08-01T16:45:26.538113+00:00,KXBTC15M-26AUG011245-45,2026-08-01T16:45:26.506742+00:00,7.3703,0,7.3703,True,on,False,False,on,89.6512008821628,97.93269891908737,106.73956699608512,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T16:45:26.538135+00:00
2026-08-01T17:00:26.537480+00:00,KXBTC15M-26AUG011300-00,2026-08-01T17:00:26.506514+00:00,7.3703,0,7.3703,True,on,False,False,on,87.34272918632345,95.43443089856193,104.0415723293492,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T17:00:26.537501+00:00
2026-08-01T17:15:21.888009+00:00,KXBTC15M-26AUG011315-15,2026-08-01T17:15:21.828894+00:00,7.3703,0,7.3703,True,on,False,False,on,85.11851632151941,92.71502518523275,100.77083307593456,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T17:15:21.888031+00:00
2026-08-01T17:30:24.631588+00:00,KXBTC15M-26AUG011330-30,2026-08-01T17:30:24.599048+00:00,7.3703,0,7.3703,True,on,False,False,on,83.07837880759564,90.36128076946731,98.06364224626401,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T17:30:24.631608+00:00
2026-08-01T17:45:16.682302+00:00,KXBTC15M-26AUG011345-45,2026-08-01T17:45:16.650011+00:00,7.3703,0,7.3703,True,on,False,False,on,83.07837880759564,90.36128076946731,98.06364224626401,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T17:45:16.682321+00:00
2026-08-01T18:00:19.968258+00:00,KXBTC15M-26AUG011400-00,2026-08-01T18:00:19.934963+00:00,7.3703,0,7.3703,True,on,False,False,on,79.38495741633623,86.74827242816578,94.5808416609881,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T18:00:19.968278+00:00
2026-08-01T18:15:18.781142+00:00,KXBTC15M-26AUG011415-15,2026-08-01T18:15:18.748253+00:00,7.3703,0,7.3703,True,on,False,False,on,77.29105071891851,84.34155556242295,91.83102812923828,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T18:15:18.781164+00:00
2026-08-01T18:30:17.065323+00:00,KXBTC15M-26AUG011430-30,2026-08-01T18:30:17.032336+00:00,7.3703,0,7.3703,True,on,False,False,on,75.15247264940196,82.12089173565786,89.53315833394701,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T18:30:17.065343+00:00
2026-08-01T18:45:18.814712+00:00,KXBTC15M-26AUG011445-45,2026-08-01T18:45:18.784209+00:00,7.3703,0,7.3703,True,on,False,False,on,73.71977684653851,80.35545203070329,87.39653641258698,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T18:45:18.814733+00:00
2026-08-01T19:00:13.755977+00:00,KXBTC15M-26AUG011500-00,2026-08-01T19:00:13.723164+00:00,7.3703,0,7.3703,True,on,False,False,on,71.64463507032761,78.01690938713162,84.7717755481578,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T19:00:13.755999+00:00
2026-08-01T19:15:19.154100+00:00,KXBTC15M-26AUG011515-15,2026-08-01T19:15:19.118257+00:00,7.3703,0,7.3703,True,on,False,False,on,70.20237726952243,76.27281192857025,82.69332849820582,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T19:15:19.154122+00:00
2026-08-01T19:30:16.095610+00:00,KXBTC15M-26AUG011530-30,2026-08-01T19:30:16.041821+00:00,7.3703,0,7.3703,True,on,False,True,off,69.14734153191925,74.89192598423145,80.94926542096857,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T19:30:16.095632+00:00
2026-08-01T19:45:24.434219+00:00,KXBTC15M-26AUG011545-45,2026-08-01T19:45:24.402519+00:00,7.3703,0,7.3703,False,off,False,False,off,69.5833194754484,75.35861027362802,81.44787687412762,authenticated_kalshi_api,True,yes,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T19:45:24.434240+00:00
2026-08-01T20:00:15.566088+00:00,KXBTC15M-26AUG011600-00,2026-08-01T20:00:15.532543+00:00,7.3703,0,7.3703,False,off,False,False,off,69.47151679829808,75.19069833526615,81.21716885148355,authenticated_kalshi_api,True,yes,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T20:00:15.566110+00:00
2026-08-01T20:15:15.047648+00:00,KXBTC15M-26AUG011615-15,2026-08-01T20:15:15.015687+00:00,7.3703,0,7.3703,False,off,False,False,off,69.7045169696646,75.40893099137027,81.41723007038385,authenticated_kalshi_api,True,no,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T20:15:15.047669+00:00
2026-08-01T20:30:18.034556+00:00,KXBTC15M-26AUG011630-30,2026-08-01T20:30:18.002692+00:00,7.3703,0,7.3703,False,off,False,False,off,70.06973946216084,75.66830645085372,81.55491481698185,authenticated_kalshi_api,True,no,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T20:30:18.034577+00:00
2026-08-01T20:46:04.946228+00:00,KXBTC15M-26AUG011645-45,2026-08-01T20:46:04.913036+00:00,7.3703,0,7.3703,False,off,False,False,off,70.11063786682243,75.7793323713661,81.744799218766,authenticated_kalshi_api,True,no,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T20:46:04.946240+00:00
2026-08-01T21:00:24.345395+00:00,KXBTC15M-26AUG011700-00,2026-08-01T21:00:24.309575+00:00,7.3703,0,7.3703,False,off,False,False,off,70.6323456476247,76.32450234424473,82.31325124335238,authenticated_kalshi_api,True,yes,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T21:00:24.345406+00:00
2026-08-01T21:15:18.004746+00:00,KXBTC15M-26AUG011715-15,2026-08-01T21:15:17.969823+00:00,7.3703,0,7.3703,False,off,True,False,on,71.54346214945907,77.33130916782218,83.42242598074125,authenticated_kalshi_api,True,no,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T21:15:18.004762+00:00
2026-08-01T21:30:14.891933+00:00,KXBTC15M-26AUG011730-30,2026-08-01T21:30:14.842271+00:00,7.3703,0,7.3703,True,on,False,False,on,72.03778778240135,77.77505106720965,83.80731423593915,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T21:30:14.891945+00:00
2026-08-01T21:45:18.564868+00:00,KXBTC15M-26AUG011745-45,2026-08-01T21:45:18.529627+00:00,7.3703,0,7.3703,True,on,False,False,on,71.28958940217167,77.16742666963559,83.36196491645333,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T21:45:18.564883+00:00
2026-08-01T22:00:23.723608+00:00,KXBTC15M-26AUG011800-00,2026-08-01T22:00:23.687454+00:00,7.3703,0,7.3703,True,on,False,False,on,70.262221867381,76.1594831025413,82.38289470540032,authenticated_kalshi_api,True,,0.0,0,,0.0,0,0,0.0,settlement,live_bot_ledger,pending_api_reconciliation,2026-08-01T22:00:23.723619+00:00
